cluster_id,cluster_name,company_count,return_on_equity_pct_mean,debt_to_equity_mean,revenue_cagr_5yr_mean,fcf_cagr_5yr_mean,operating_profit_margin_pct_mean,return_on_equity_pct_median,debt_to_equity_median,revenue_cagr_5yr_median,fcf_cagr_5yr_median,operating_profit_margin_pct_median
0,Turnaround / Cyclical,60,21.99208201649005,0.5491324779299441,11.348916816217619,11.180309865325153,19.44040477331568,17.067275412917954,0.21654107242947002,10.645689166249117,13.814112331981754,19.093200798964084
1,Defensive Quality,15,20.39237090884114,7.231779939413122,19.018669202356364,-6.349164667486179,51.14264534932886,16.716051794688113,6.808786667718385,18.17561078322378,-6.349164667486179,38.02180182245178
2,Value / Balanced,2,4280.315266810242,0.5649976070830343,9.731677461059828,,28.50509624083592,4280.315266810242,0.5649976070830343,9.731677461059828,,28.50509624083592
3,High-Quality Compounders,14,78.21695182267047,0.7026638771963309,14.098975775438333,29.9064975679807,81.41771687799938,14.683950452408107,0.07181126141207247,13.17410230151459,29.07328898883773,85.09494448497861
4,Emerging Growth,1,15.554557028383135,0.020931625851868495,9.513860126378049,228.75036590344516,75.59168153953597,15.554557028383135,0.020931625851868495,9.513860126378049,228.75036590344516,75.59168153953597
